==============================================================================
ReFS Directory Tree
==============================================================================
  Image:           win11refs2tspecials.raw
  ReFS version:    3.14
  Cluster size:    0x1000
  Objects:         230
  Start OID:       0x600
  Start name:      Root Directory

  Total entries:   1550 (217 directories, 1333 files, 109 ADS)

  Type  OID          Attrs            Size Modified             Path
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:34:37  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/dir_india_917272/symlink_log_891807.lnk
  DIR   0x730        Directory             2026-05-16 16:35:35  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/dir_november_900842
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:02  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/dir_november_900842/symlink_sierra_699196.lnk
  DIR   0x725        Directory             2026-05-16 16:36:31  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/dir_uniform_978658
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:31  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/dir_uniform_978658/hardlink_config_365199.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:10  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/dir_uniform_978658/symlink_delta_644959.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:35:12  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/dir_uniform_978658/symlink_lima_483572.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:45  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/foxtrot_papa_859484.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:27  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/hardlink_alpha_979102.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:42  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/hardlink_gamma_141481.lnk
  FILE  (non-res)    Archive        293302 2022-05-05 16:35:30  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/hardlink_hotel_423014.csv
  FILE  (non-res)    Archive        258016 2026-05-16 16:35:04  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/hardlink_record_894725.json
  FILE  (non-res)    Archive        388115 2026-05-16 16:35:38  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/hardlink_romeo_347826.cfg
  FILE  (non-res)    Archive        460827 2026-05-16 16:35:02  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/november_output_172167.log
   ADS                                  47                      testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/november_output_172167.log:hidden_9936
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:34:35  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/symlink_cache_500963.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:51  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/symlink_papa_608876.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:03  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/symlink_report_473372.lnk
  DIR   0x718        Directory             2026-05-16 16:37:13  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:27  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/config_audit_795745.lnk
  FILE  (non-res)    Archive        184935 2026-05-16 16:34:48  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/config_november_887191.bin
   ADS                                  47                      testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/config_november_887191.bin:hidden_2811
  DIR   0x749        Directory             2026-05-16 16:35:33  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/dir_cache_441292
  DIR   0x741        Directory             2026-05-16 16:35:29  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/dir_delta_350531
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:29  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/dir_delta_350531/symlink_whiskey_296438.lnk
  FILE  (non-res)    Archive        341132 2026-05-16 16:35:10  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/draft_sync_698433.txt
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:59  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/hardlink_archive_593670.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:30  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/hardlink_archive_957365.lnk
  FILE  (non-res)    Archive        312544 2026-05-16 16:34:30  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/hardlink_foxtrot_552848.tmp
  FILE  (non-res)    Archive         93031 2026-05-16 16:35:45  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/kilo_beta_797319.dat
   ADS                                  47                      testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/kilo_beta_797319.dat:hidden_2241
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:37  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/symlink_data_606708.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:34:39  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/symlink_log_720453.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:34:41  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/symlink_sierra_155354.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:35:15  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/symlink_sync_910036.lnk
  DIR   0x727        Directory             2026-05-16 16:35:26  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_uniform_329376
  DIR   0x745        Directory             2026-05-16 16:35:26  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_uniform_329376/dir_lima_960583
  FILE  (non-res)    Archive        107036 2026-05-16 16:34:59  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_uniform_329376/foxtrot_oscar_943219.log
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:30  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_uniform_329376/foxtrot_output_443473.lnk
  FILE  (non-res)    Archive         60201 2026-05-16 16:35:24  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_uniform_329376/hardlink_november_543825.ini
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:31  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_uniform_329376/hardlink_victor_637607.lnk
  DIR   0x705        Directory             2026-05-16 16:36:28  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369
  FILE  (non-res)    Archive        240062 2026-05-16 16:34:53  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/backup_beta_229699.tmp
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:37  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/delta_november_448080.lnk
  DIR   0x71a        Directory             2026-05-16 16:36:05  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_config_947995
  FILE  (non-res)    Archive        293302 2026-05-16 16:34:53  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_config_947995/archive_report_605796.csv
  FILE  (non-res)    Archive         84507 2026-05-16 16:36:36  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_config_947995/backup_gamma_994458.xml
   ADS                                  47                      testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_config_947995/backup_gamma_994458.xml:hidden_3170
  FILE  (non-res)    Archive         87202 2026-05-16 16:34:47  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_config_947995/beta_lima_133526.xml
  FILE  (non-res)    Archive        293302 2026-05-16 16:34:53  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_config_947995/config_report_163887.csv
  FILE  (non-res)    Archive        253021 2026-05-16 16:34:36  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_config_947995/config_sierra_867367.tmp
  FILE  (non-res)    Archive        482443 2026-05-16 16:35:04  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_config_947995/draft_oscar_791651.xml
  FILE  (non-res)    Archive        113029 2026-05-16 16:34:47  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_config_947995/mike_romeo_616983.csv
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:34:35  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_config_947995/symlink_gamma_374088.lnk
  DIR   0x723        Directory             2026-05-16 16:36:49  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:37  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/alpha_yankee_758485.lnk
  FILE  (non-res)    Archive        418076 2026-05-16 16:35:30  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/gamma_oscar_490813.txt
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:28  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/hardlink_papa_440371.lnk
  FILE  (non-res)    Archive        232279 2026-05-16 16:35:32  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/quebec_record_531610.xml
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:19  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/symlink_archive_122316.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:34:45  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/symlink_echo_573674.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:31  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/symlink_november_522467.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:25  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/symlink_tango_357223.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:29  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/whiskey_hotel_520535.lnk
  FILE  (non-res)    Archive        503528 2026-05-16 16:35:20  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/zulu_draft_401185.xml
  FILE  (non-res)    Archive        352847 2026-05-16 16:35:25  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/zulu_echo_260795.txt
   ADS                                  47                      testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/zulu_echo_260795.txt:hidden_8457
  DIR   0x713        Directory             2026-05-16 16:35:28  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_trace_681284
  DIR   0x71e        Directory             2026-05-16 16:34:38  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_trace_681284/dir_yankee_477457
  FILE  (non-res)    Archive        486191 2026-05-16 16:35:20  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_trace_681284/hardlink_alpha_118289.cfg
  FILE  (non-res)    Archive         77957 2026-05-16 16:36:21  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_trace_681284/hardlink_cache_307723.xml
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:56  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_trace_681284/hardlink_hotel_363890.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:42  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_trace_681284/symlink_whiskey_903088.lnk
  FILE  (non-res)    Archive        479429 2026-05-16 16:36:14  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/hardlink_audit_733110.csv
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:55  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/hardlink_index_977867.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:35  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/hardlink_india_417486.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:52  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/hardlink_lima_840096.lnk
  FILE  (non-res)    Archive        479429 2026-05-16 16:36:14  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/hardlink_quebec_170707.csv
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:42  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/hardlink_sierra_659180.lnk
  FILE  (non-res)    Archive        408146 2026-05-16 16:36:18  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/hardlink_uniform_813699.ini
  FILE  (non-res)    Archive        301488 2026-05-16 16:35:32  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/log_mike_670440.bak
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:34:28  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/mike_romeo_215177.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:27  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/symlink_alpha_576533.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:34:41  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/symlink_cache_897060.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:27  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/symlink_foxtrot_254926.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:34:28  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/symlink_mike_898898.lnk
  FILE  (non-res)    Archive        391053 2026-05-16 16:34:46  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/draft_draft_385783.xml
  FILE  (non-res)    Archive        376982 2026-05-16 16:36:17  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/foxtrot_data_307933.txt
  FILE  (non-res)    Archive        447244 2026-05-16 16:36:03  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/foxtrot_delta_292770.ini
   ADS                                  47                      testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/foxtrot_delta_292770.ini:hidden_4808
  FILE  (non-res)    Archive        457457 2026-05-16 16:34:36  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/hardlink_index_789871.json
  FILE  (non-res)    Archive        387261 2026-05-16 16:35:14  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/hardlink_romeo_645285.bin
  FILE  (non-res)    Archive        242955 2026-05-16 16:35:39  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/india_whiskey_146965.cfg
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:29  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/oscar_uniform_727619.lnk
  FILE  (non-res)    Archive        287132 2026-05-16 16:34:34  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/report_sierra_356241.csv
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:36:40  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/symlink_delta_673470.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:31  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/symlink_delta_712821.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:36:09  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/symlink_lima_456505.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:36:14  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/symlink_oscar_789035.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:29  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/symlink_quebec_310797.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:34  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/symlink_romeo_661865.lnk
