ref_id,class,verdict,n_pass,n_applicable,correspondence,canonical_claim,static_artifact,disk_probe,validation,axis,audit_verdict_orig,reverify_evidence
FS_OTBL_RA_002,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,"Object Table row value header decoded: 8xu32 (format=2, reserved, key_off=0x18, val_off=0x30, record_len, reserved, generation, dirty_gen) + LCN tuple (4xQ) + checksum. v3.10 introduced compact format (80/88 bytes) replacing legacy (200/208 bytes). Upgraded volumes have mixed record sizes.",,static_dossier,proofs/validation/FS_OTBL_RA_002.csv,none,CONFIRMED-ALLDISK,"Full OT value header confirmed on 113/113 images: u32 slots from value+0x00 = [0]=0x2(format/schema-ref), [1]=0 reserved, [2]=0x18 key_offset, [3]=0x30 value_offset, [4]=record_len (0xc8 for 240/248B "
FS_OTBL_RA_003,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,OID 0xD = Trash Table (CmsTrashTable). Async deleted-file cleanup queue with schema 0xe0d0. CmsTrashTable::InitializeTable sets OID=0xD and calls MsCreateDurableTableObject. Empty (0 rows) on clean volumes.,,static_dossier,proofs/validation/FS_OTBL_RA_003.csv,none,CONFIRMED-ALLDISK,OID 0xD present and walkable in Object Table on 113/113 applicable images.
FS_OTBL_RA_005,BEHAVIORAL,CONFIRMED-ALLDISK,1,1,OK,OIDs 0x540/0x541 = Reparse Point Index (primary/failover). Created by InitializeReparseIndexTable using MsCreateDurableFailoverTableObject with schema 0x160. References REFS_REPARSE_INDEX_FILE_NAME. Indexes reparse points by tag+OID for efficient enumeration.,proofs/static/MsInitializeWellKnownObjectId__decomp.txt,static_dossier,proofs/validation/FS_OTBL_RA_005.csv,none,CONFIRMED-ALLDISK,OID 0x540 present 113/113 and OID 0x541 (failover/duplicate) present 113/113.
FS_SCHM_RA_001,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,Schema 0xe0d0 = Trash Table. Created by CmsTrashTable::InitializeTable with OID 0xD. Present on all versions (3.4+).,,static_dossier,proofs/validation/FS_SCHM_RA_001.csv,none,CONFIRMED-ALLDISK,"Schema 0xe0d0 (Trash Table) present in the schema table on 111/111 images, every version (v3.4 13/13, v3.7 1/1, v3.9 2/2, v3.10 2/2, v3.14 92/92, v3.15 1/1)."
FS_SCHM_RA_002,BEHAVIORAL,CONTRADICTED,0,1,OK,Schema 0xe110 = Read Cache Metadata. Created by CmsReadCache::ResetReadCacheMetadataFile. First appears in v3.7 (Win11 21H2).,,static_dossier,proofs/validation/FS_SCHM_RA_002.csv,none,CONTRADICTED,"Schema 0xe110 (Read Cache Metadata) is present on ALL versions including v3.4: v3.4=13/13, v3.7=1/1, v3.9=2/2, v3.10=2/2, v3.14=92/92, v3.15=1/1 (111/111 total)."
FS_SCHM_RA_003,BEHAVIORAL,CONTRADICTED,0,1,OK,Schema 0xe120 = Candidate Table (dirty range tracking). CCandidateCmsTable class + MsInsertDirtyRangeEntry validation check. First appears in v3.10 (Win11 23H2).,,cite,proofs/validation/FS_SCHM_RA_003.csv,none,CONTRADICTED,"Schema 0xe120 (Candidate/Dirty-Range Table) first appears at v3.9, not v3.10: absent v3.4 (0/13) and v3.7 (0/1), PRESENT on both v3.9 images (2/2), and v3.10 (2/2), v3.14 (92/92), v3.15 (1/1)."
FS_SCHM_RA_004,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,Schema 0xe130 = Heat Engine Persistence Table. CmsVolumeHeatEngine::Initialize creates table via MsCreateDurableTableObject. Persists container heat metrics for tiered storage optimization (compression/decompression/recompression heat classes). Found in Insider refs.sys binary only (not in Win11 26H1 build). First appears v3.10.,,static_dossier,proofs/validation/FS_SCHM_RA_004.csv,none,CONFIRMED-ALLDISK,"Schema 0xe130 (Heat Engine) first appears at v3.10: absent v3.4 (0/13), v3.7 (0/1), v3.9 (0/2); present v3.10 (2/2), v3.14 (92/92), v3.15 (1/1). Gating matches structure_reference F.3 (0xe130 = v3.10+"
FS_SCHM_RA_005,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,Schema 0x1b0 = $SNAPSHOT/$NAMED_STREAM attribute (NOT Index Root). Confirmed via RefsQueryStreamsInfo: uVar5 = 0xb0 alongside RtlInitUnicodeString($SNAPSHOT). Type code 0xB0 exists in all driver builds but schema 0x1B0 only registered on disk at v3.14+.,,cite,proofs/validation/FS_SCHM_RA_005.csv,none,CONFIRMED-ALLDISK,"Schema 0x1B0 version-gating: absent v3.4 (0/13), present v3.7 (1/1), v3.9 (2/2), v3.10 (2/2), v3.14 (92/92), v3.15 (1/1). Appears in schema table as a registered attribute schema (type 0xB0) on 98/111"
FS_SCHM_RA_006,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,Schemas 0x1c0/0x1d0 = $REPARSE_POINT (0xC0) / $EA_INFORMATION (0xD0). NTFS-equivalent type codes reused by ReFS. Min resident 8B. v3.7+. 0xC0: RefsGetReparsePointValue calls LookupAttribute(0xc0). 0xD0: RefsLookupEasOnFile(Ea.c) calls LookupAttribute(0xd0) with _EA_INFORMATION* param.,,cite,proofs/validation/FS_SCHM_RA_006.csv,none,CONFIRMED-ALLDISK,"Schemas 0x1C0 and 0x1D0 version-gating: both absent v3.4 (0/13), present v3.7 (1/1), v3.9 (2/2), v3.10 (2/2), v3.14 (92/92), v3.15 (1/1) — i.e. v3.7+ exactly as claimed."
FS_SCHM_RA_007,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,"Schema 0x1e0 = $EA (0xE0). Schema 0x1f0 (type 0xF0) = USN change-journal $Max metadata (NTFS $UsnJrnl:$Max: MaximumSize/AllocationDelta/UsnId/LowestValidUsn), an unnamed single-instance attr on the ""Change Journal"" file under OID 0x520 — NOT EFS and NOT $LOGGED_UTILITY_STREAM. CORRECTION: 0xF0 is created by RefsSetupUsnJournal (NOT RefsCreateLoggedUtilityStream, which uses type 0x100), the type-0xF0 ATTRIBUTE code path is v3.4-era (RefsSetupUsnJournal), but the registered SCHEMA entry 0x1f0 is v3.14+ — disk-confirmed absent on all v3.4/v3.7/v3.9/v3.10 schema tables and present on all v3.14/Insider; EFS uses the separate 0x100/0x200 path. Min 32B payload (0x20) + 12B wrapper = 44B.",,cite,proofs/validation/FS_SCHM_RA_007.csv,none,CONFIRMED-ALLDISK,"Schema 0x1E0 ($EA) and 0x1F0 (type 0xF0, USN $Max) version-gating: both absent on v3.4 (0/13), v3.7 (0/1), v3.9 (0/2), v3.10 (0/2); present only v3.14 (92/92) and v3.15 (1/1). Confirms the r"
FS_SNAP_RA_001,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,"Complete embedded attribute taxonomy with dual-marker system. The genuine embedded-attribute type-code set is EXACTLY 10 codes: 0x38/0x39 ($OBJ_LINK), 0x80 ($DATA), 0x90 ($I30_INDEX), 0xB0 ($SNAPSHOT/ADS), 0xC0 ($REPARSE), 0xD0 ($EA_INFO), 0xE0 ($EA), 0xF0 (USN $Max), 0x100 ($EFS); 0x50/0x60/0xA0 NEVER appear as embedded sub-records. Marker 0x80000001: single-instance (0x80 DATA header/0xC0 REPARSE/0xD0 EA_INFO/0xE0 EA / 0xF0 USN $Max). Marker 0x80000002: multi-instance (0x39 FileRef/0x80 DATA stream/0xB0 Named Stream/0x100 $EFS). 0xB0 format: val[0x04]=0x68=EXTENDED (snapshots) vs !=0x68=INLINE (ADS). 532503 entries (526454 with markers + 6049 unclassified) across 409185 files on 112 images.",,cite,proofs/validation/FS_SNAP_RA_001.csv,none,CONFIRMED-ALLDISK,"Embedded-attribute taxonomy confirmed for the type codes my harness exercised: 0x39/0x38 ($OBJ_LINK), 0x80 ($DATA), 0x90 ($I30_INDEX), 0xB0 ($SNAPSHOT/ADS) all appear as embedded sub-records with the "
FS_VBR_RA_010,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,"VBR 0x58-0x1FF: 424-byte trailing area confirmed all-zero on 13 representative images spanning all ReFS versions (3.4-3.14) and configurations (4K/64K/128K clusters, CRC64, SHA256, dedup, insider). No hidden data. True reserved space.",,cite,proofs/validation/FS_VBR_RA_010.csv,none,CONFIRMED-ALLDISK,"VBR[0x58:0x200] (424 bytes) all-zero on 113/113 ReFS images (not just the 13 cited in the claim) -- spans v3.4 through v3.14, 4K and 64K clusters, all configurations including the fixboot image."
FS_SUPB_RA_001,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,SUPB page header fully decoded (0x00-0x4F). Page header version always 2. Reserved fields at 0x08 and 0x18 always zero. Volume signature = XOR of GUID dwords. LCN slots 1-3 always zero (SUPB is single-cluster). Table OID = 0. Gap 0x60-0x67 between Volume GUID and SUPB version confirmed always zero.,,static_dossier,proofs/validation/FS_SUPB_RA_001.csv,none,CONFIRMED-ALLDISK,"SUPB page header (0x00-0x4F) on 48/48: ph_version(0x04)==2, reserved(0x08)==0, reserved(0x18)==0, volume-signature(0x0C)==XOR of GUID dwords. All four hold 48/48."
FS_SECD_RA_001,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,OID 0x530 B+ tree key/value structure decoded. Key (16B): value_size(4)+padding(4)+SecurityId_high(4)+SD_hash(4). Value: hash_echo(4)+count_echo(4)+size_echo(4)+SECURITY_DESCRIPTOR_RELATIVE. SD is self-relative Windows format with Owner/Group SIDs and DACL/SACL.,,cite,proofs/validation/FS_SECD_RA_001.csv,none,CONFIRMED-ALLDISK,SD key high=generation(=1)/low=hash; SecurityId=(hi<<32)|lo
FS_SECD_RA_002,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,Per-file SecurityId (at $SI+0x28 = entry offset 0x50) is compound u64: (reference_count << 32) | sd_hash. Lookup in OID 0x530 by matching key[8:12]==SecurityId_high and key[12:16]==SecurityId_low. CmsHashTable provides O(1) hash-based lookup.,,cite,proofs/validation/FS_SECD_RA_002.csv,none,CONFIRMED-ALLDISK,"SD lookup key[8:12]=hi, key[12:16]=lo verified"
FS_SECD_RA_003,BEHAVIORAL,INFERRED,0,1,OK,Schema 0x160 naming correction: 0x160 is used by Reparse Point Index (OIDs 0x540/0x541) via InitializeReparseIndexTable not by Security Descriptors (OID 0x530). OID 0x530 uses stream-type table without schema. Schema name 'Security Descriptor' is misleading.,,cite,proofs/validation/FS_SECD_RA_003.csv,none,INFERRED,"Naming/static claim (schema 0x160 = Reparse Index for OIDs 0x540/0x541, not Security Descriptors OID 0x530). Disk-consistent: OID 0x530 has NO schema attached (stream-type) while OID 0x540 uses schema"
FS_REPS_RA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Reparse Points: Reparse Index (OID 0x540/0x541 schema 0x160) key structure decoded (24 bytes): key_type(2 always 0x0001),,cite,proofs/validation/FS_REPS_RA_001.csv,none,STATIC-CITED,
FS_REPS_RA_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Reparse Points: WSL stores Linux metadata in Extended Attributes ($LXUID $LXGID $LXMOD $LXDEV) using FILE_FULL_EA_INFORM,,cite,proofs/validation/FS_REPS_RA_002.csv,none,STATIC-CITED,
FS_SUPB_RA_002,PURE-RD-LAYOUT,CONFIRMED-ALLDISK,112,112,OK,SUPB page has NO self-checksum (offset 0x08 always 0x00000000). SUPB is outside the Merkle-tree checksum chain — it is the root and has no parent to store its checksum. Silently repaired by driver on v3.14 mount.,proofs/static/parse_supb__forefst.txt,supb_int,proofs/validation/FS_SUPB_RA_002.csv,none,CONFIRMED-ALLDISK,SUPB+0x08 (page-header self-checksum slot) == 0x00000000 on 48/48.
FS_SUPB_RA_004,BEHAVIORAL,STATIC-CITED,0,1,OK,Superblock: SUPB Volume GUID at offset 0x50 (16 bytes) is non-critical for bootstrap. Corrupting the GUID does not preve,,cite,proofs/validation/FS_SUPB_RA_004.csv,none,STATIC-CITED,
FS_UPGD_RA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Version Upgrade: SUPB is NOT modified during version upgrade; only VBR and CHKP are modified. SUPB retains old self-desc,,cite,proofs/validation/FS_UPGD_RA_001.csv,none,STATIC-CITED,
FS_PCTB_RA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,"Parent-Child Table: Deep row structure: Key=32B [u64 zero, u64 ParentOID, u64 zero, u64 ChildOID]. Value overlaps key (key_offset==val_offset key_length==val_length). Pure set/index with no payload data; 48-byte rows. Only directories tracked; no multi-parent entries across 31392 entries on 76 images. Schema 0xe040 u32[7]=0x08 = key-comparison-rules selector (8 -> CmsRulesPARENT_CHILD_LINK; NOT a bitfield, E50); value-overlaps-key is a caller-side same-buffer construction (AddParentChildLink), not a schema flag. Format version-invariant v3.4-v3.14",,cite,proofs/validation/FS_PCTB_RA_001.csv,none,STATIC-CITED,
FS_SCHM_RA_008,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,"Complete schema identification: 36 distinct schema IDs (18 system + 18 attribute; corrected from 37/19 — phantom 0xe020/0xe0a0 absent from all disk images). 28 confirmed with name (4 attribute via E2 static analysis, 4 legacy system via E3 structural inference). Naming corrections: 0x160=Reparse Index; 0x1b0=$SNAPSHOT; 0x1c0=$REPARSE_POINT; 0x1d0=$EA_INFORMATION; 0x1e0=$EA; 0x1f0=$LOGGED_UTILITY_STREAM. 4 legacy system schemas named via vdo matching: 0xe050=Object Data Table, 0xe070=Reserved/Placeholder, 0xe0e0=System Directory Entry List, 0xe0f0=System File Stream. 2 schemas remain unknown (2 legacy attribute 0x4/0x6). Schema 0xe140 resolved: Volume Attestation Table (E2: CmsVolumeAttestation::InitializeAttestationTable via MsCreateDurableTableObject; 61 functions in class; confirmed via Insider decompilation 2026-05-25)",,cite,proofs/validation/FS_SCHM_RA_008.csv,none,CONFIRMED-ALLDISK,"Union of all schema-table keys across 111 images = exactly 36 distinct IDs = 18 system (0xe010,e030,e040,e050,e060,e070,e080,e090,e0b0,e0c0,e0d0,e0e0,e0f0,e100,e110,e120,e130,e140) + 18 attribute (0x0"
FS_OTBL_RA_006,BEHAVIORAL,CONFIRMED-ALLDISK,1,1,OK,"OID monotonic assignment: user OIDs start at 0x700 (hardcoded in MsSetMinimumNewObjectId) and increment sequentially via atomic GenerateIdentifier. OIDs are NEVER reused after deletion (DeleteIdentifier never decrements counter). Gaps = deleted objects. Confirmed on 66+ images and by static analysis across 3 driver versions (128 OID functions decompiled, see FS_OTBL_SA_001-010).",proofs/static/MsSetMinimumNewObjectId__decomp.txt,static_dossier,proofs/validation/FS_OTBL_RA_006.csv,none,CONFIRMED-ALLDISK,User OID boundary measured on 113/113: OID 0x700 itself is NEVER present (0/113 — it is the reserved hardcoded minimum); the first allocated user OID is 0x701 on 112/113 images; the lone exception (wi
GN_MISC_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Version Compat: v3.2 and v3.4 structures 'almost identical' (Nordvik),,cite,proofs/validation/GN_MISC_001.csv,none,STATIC-CITED,
GN_MISC_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Georges Thesis: v1.2 structural analysis with EnCase comparison,,cite,proofs/validation/GN_MISC_002.csv,none,STATIC-CITED,
FS_OTBL_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Object Table: CmsObjectTable::GenerateIdentifier: atomic OID allocation via LOCK prefix increment at this+0x18. Returns ,,static_dossier,proofs/validation/FS_OTBL_SA_001.csv,none,STATIC-CITED,
FS_OTBL_SA_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Object Table: CmsObjectTable::InitializeTable: bootstraps OID counter at mount time. Two-source: (1) reads stored counte,,static_dossier,proofs/validation/FS_OTBL_SA_002.csv,none,STATIC-CITED,
FS_OTBL_SA_003,BEHAVIORAL,STATIC-CITED,0,1,OK,Object Table: CmsObjectTable::SetMinimumNewObjectId: sets minimum OID boundary. Compares 128-bit proposed minimum with c,,static_dossier,proofs/validation/FS_OTBL_SA_003.csv,none,STATIC-CITED,
FS_OTBL_SA_005,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Object Table: RefsIsSystemObjectId: 25-byte function returns true for OIDs in 0x01-0x5FF and 0x601-0x6FF. Root directory,proofs/static/RefsIsSystemObjectId__decomp.txt,static_dossier,proofs/validation/FS_OTBL_SA_005.csv,none,STATIC-CONFIRMED,
FS_OTBL_SA_008,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Object Table: RefsOpenFcbById: opens a file by its 128-bit OID. Largest Refs-layer OID consumer (5792B Win11 / 5958B Ins,proofs/static/RefsOpenFcbById__decomp.txt,static_dossier,proofs/validation/FS_OTBL_SA_008.csv,none,STATIC-CONFIRMED,
FS_OTBL_SA_009,BEHAVIORAL,INFERRED,0,1,OK,"CmsObjectTable::DeleteIdentifier: removes OID from Object Table B+-tree. DOES NOT decrement counter — guarantees OIDs are never reused after deletion. 30 bytes (Insider, thin wrapper around DeleteRow).",,static_dossier,proofs/validation/FS_OTBL_SA_009.csv,none,INFERRED,"No direct on-disk byte for 'DeleteIdentifier does not decrement counter'. Disk corroboration: winsider.raw shows min user OID 0x75e with no 0x701-0x75d (deleted, never reappear) and OID gaps throughou"
FS_OTBL_SA_010,BEHAVIORAL,STATIC-CITED,0,1,OK,Object Table: CmsObjectTable::InsertIntoParentChildTable: inserts [parent_OID child_OID] pair into Parent-Child Table (s,,static_dossier,proofs/validation/FS_OTBL_SA_010.csv,none,STATIC-CITED,
GN_ARCH_SA_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Architecture: DriverEntry initialization: registers IRP dispatch table (IRP_MJ_CREATE/CLEANUP/CLOSE/READ/WRITE/DEVICE_CO,,cite,proofs/validation/GN_ARCH_SA_002.csv,none,STATIC-CITED,
FS_SCHM_RA_009,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,"Production v3.14 has 29 schemas (13 system + 16 attribute), not 30 (14+16). 14 system schemas is the Insider count (adds 0xe140 Vol Attestation). Errata E14.",,cite,proofs/validation/FS_SCHM_RA_009.csv,none,CONFIRMED-ALLDISK,"Native (non-upgraded, non-Insider) v3.14 volumes have exactly 29 schema-table entries = 13 system (e010,e030,e040,e060,e080,e090,e0b0,e0c0,e0d0,e100,e110,e120,e130) + 16 attribute (0x110-0x200) on 86/"
FS_VBR_RA_011,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,"VBR format-time fields (0x2A checksum algo, 0x2C volume flags, 0x48 format GUID) are NEVER modified during version upgrade. Upgraded volumes retain original VBR values while CHKP shows new version.",,cite,proofs/validation/FS_VBR_RA_011.csv,none,CONFIRMED-ALLDISK,"Upgraded volumes retain original VBR format-time fields: win10to11refs4g.raw (v3.14, upgraded from v3.4) keeps 0x2A=0x00, flags=0x06, GUID=zero (the v3.4 values, NOT the native v3.14 0x02/0x66/populat"
FS_SCHM_RA_010,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,Schema 0x160 = Reparse Index (naming correction). Previously unnamed or mislabeled as Security Descriptor in some contexts.,,cite,proofs/validation/FS_SCHM_RA_010.csv,none,CONFIRMED-ALLDISK,"Schema 0x160 (type 0x60, Reparse Index) present on ALL versions: v3.4=13/13, v3.7=1/1, v3.9=2/2, v3.10=2/2, v3.14=92/92, v3.15=1/1 (111/111). It is a distinct registered schema, separate from the Secu"
FS_SCHM_RA_011,BEHAVIORAL,CONTRADICTED,0,1,OK,"Schema counts per version verified: v3.4=27(15+12), v3.7=30(15+15), v3.9=31(16+15), v3.10=30(15+15), v3.14=29(13+16), Insider=30(14+16) [E53]. Complete evolution matrix.",,cite,proofs/validation/FS_SCHM_RA_011.csv,none,CONTRADICTED,"On-disk distinct schema-table ENTRY counts (mode per version): v3.4=27 (15 sys+12 attr), v3.7=30 (15+15), v3.9=31 (16+15), v3.10=30 (15+15), v3.14 native=29 (13+16), Insider=30 (14+16). The claimed v3"
AP_REDO_040,BEHAVIORAL,STATIC-CITED,0,1,OK,"MLog: MLog opcode-to-operation sequences: CREATE=INSERT+INSERT+SET_OBJREC (99.9%), DELETE=DELETE/DEL_TABLE chain, RENAME",,cite,proofs/validation/AP_REDO_040.csv,none,STATIC-CITED,
FS_VBR_RA_012,PURE-RD-LAYOUT,CONFIRMED-ALLDISK,85,85,OK,VBR+0x48 Extended GUID populated on ALL native v3.10+ volumes (93/113 images). ZERO on v3.4/v3.7/v3.9 and upgraded volumes. Boundary is v3.10 (not v3.14). VBR is format-time only — upgrade never rewrites it. 4 zero-GUID v3.14 images identifiable by chksum_algo=0x0000 (pre-v3.14 format).,proofs/static/parse_vbr__forefst.txt,field_plausible,proofs/validation/FS_VBR_RA_012.csv,none,CONFIRMED-ALLDISK,"ExtGUID populated 93/113, v3.10+ boundary"
AP_LGFL_RA_007,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile: MLog FOUR-layer model (resolves B2b): each data page = a LogCore data record. L1 = 0x78 (120)-byte record heade,,cite,proofs/validation/AP_LGFL_RA_007.csv,none,STATIC-CITED,
FN_LINK_002,STRUCTURAL,CONFIRMED-ALLDISK,1,1,OK,"Hard-link mechanism (v3.14): each name = a separate type-0x30 non-resident dir entry (key_flags 0x02, 84B value). value+0x00 = per-directory child ordinal (= NextFileId $SI+0x58), shared by one file's names but NOT a globally-unique FileId (reused per directory, collides across sibling dirs under a shared home). value+0x08 = home-dir backref OID (the directory the file was first created in, #327). No explicit on-disk HardLinkCount; link count = number of entries sharing (home backref, ordinal, size, created, modified). $SI+0x70 'HardLinkCount' is a resident-layout field, always 1. Supersedes the retracted '110 true hard links' artifact (#292/E33).",proofs/static/RefsConvertToStandardInfoLinkCount__decomp.txt,cite,proofs/validation/FN_LINK_002.csv,none,CONFIRMED-ALLDISK,v3.14 hard-link mechanism confirmed on disk: every non-resident type-0x30 entry has key_flags=0x02 and value length EXACTLY 84 bytes (112645/113191 on v3.14; the rest are 72B legacy entries on upgrade
FS_REPS_RA_003,STRUCTURAL,STATIC-CONFIRMED,1,1,OK,"Reparse Points: WSL special-file reparse tags confirmed on disk (win11refs2gtargeted): AF_UNIX 0x80000023, LX_FIFO 0x800",proofs/static/RefsQueryLxMetadataEa__decomp.txt,cite,proofs/validation/FS_REPS_RA_003.csv,none,STATIC-CONFIRMED,
MD_INTG_RA_001,STRUCTURAL,STATIC-CONFIRMED,1,1,OK,$SI: Integrity-stream marker on a file = file_attrs bit 0x8000 (FILE_ATTRIBUTE_INTEGRITY_STREAM) ONLY. $SI+0x24 internal,proofs/static/RefsSetIntegrity__decomp.txt,cite,proofs/validation/MD_INTG_RA_001.csv,none,STATIC-CONFIRMED,
AP_LGFL_RA_008,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,"Logfile: MLog control-page field at page+0x04 is a per-volume constant magic, NOT a CRC. Confirmed by reformat different",proofs/static/LogValidateEntryHeader__decomp.txt,cite,proofs/validation/AP_LGFL_RA_008.csv,none,STATIC-CONFIRMED,
